"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 24 12:52:28 GMT 2024","Wed Jan 24 12:52:30 GMT 2024","1077","tests","signup_test","TestSignUp","","","test_page_loaded",""
