"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 15 09:09:44 GMT 2024","Thu Feb 15 09:09:45 GMT 2024","937","tests","signup_test","TestSignUp","","","test_page_loaded",""
