"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 28 07:39:48 GMT 2024","Wed Feb 28 07:39:49 GMT 2024","897","tests","signup_test","TestSignUp","","","test_page_loaded",""
